"1778839570","3424","0","521.4000000000001","0.2","49273","1","3401","2.0","0","11","-0.2","8.300000000000068","0","112","-6.899999999999977","4911","130.88","1","0","77945","2","3","0","7","0","20138","0","0.09999999999999998","82","3143","3265","3725","3190","3364","3083","3110","415.43999999999994","248176","0","4582","34","677.24","1226.9","17500","41919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38991","0","55057","53224","0","326.7","0","329085","600.08","30","5","4","0","308.0","701.4000000000001","404.7","872","243.3","23284","2","0","1776.0","-1.6000000000000003","0","113","0","116","962.8000000000001","18","465.20000000000005","48.50000000000003","0","64.1","0","180.40000000000006","0","0","2.7600000000000002","0","9572","-0.24000000000000005","548.5999999999999","2.0","0","117.3","7.0","79","2","314","4.6","0","15","-0.6000000000000001","-81.60000000000001","0","25","-300.0499999999999","34545","38.16000000000002","3","1","32765","2","3","1170","4","0","11070","3","-0.7500000000000002","20","3250","3046","3153","3026","3362","3031","3072","429.64","79","0","1591","10","-335.24000000000007","781.1","18405","38061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","291444","0","44047","20103","0","295.0","0","329585","562.96","5","8","11","0","-103.30000000000004","602.0","271.6","9422","231.10000000000002","21389","5","0","581.6800000000001","-0.8500000000000001","0","67","0","277","540.5999999999999","18","288.8","-53.70000000000002","2","-5.599999999999994","0","197.25000000000003","0","0","4.08","0","4333","-1.1400000000000001","479.0","5.8","0","75.8","0.2","22610","1","867","1.4","0","3","-0.6000000000000001","-81.60000000000001","0","1","-300.0499999999999","3692","38.16000000000002","1","0","31288","9","3","0","0","0","10084","0","-0.7500000000000002","0","3222","3275","3157","3092","3364","3110","2045","330.52000000000004","81933","0","1096","26","-335.24000000000007","675.5","14670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18039","1","26302","20108","0","295.0","0","99973","460.64000000000004","1","10","38","0","-103.30000000000004","379.4","303.9","0","143.0","16667","0","0","618.64","-0.8500000000000001","0","25","0","79","524.5","18","424.0","-53.70000000000002","0","-5.599999999999994","0","197.25000000000003","0","5","2.12","0","2426","-1.1400000000000001","304.20000000000005","0.8","0","798.8","5.6","24374","1","856","2.7","0","10","1.0000000000000002","140.99999999999994","0","22","-209.5","16414","199.64000000000004","1","1","63263","0","2","0","2","0","14037","1","-2.5000000000000004","21","3157","3025","3091","3153","3340","3267","3151","367.91999999999996","72421","0","4875","21","-513.04","1049.7","18225","2999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142628","2","43787","44350","0","452.0","0","218049","515.64","1","14","6","0","-196.40000000000003","467.8","316.1","2999","266.4","19175","2","0","1321.2800000000002","-4.8","0","19","1","208","828.5999999999999","18","411.7","-186.50000000000006","0","97.70000000000002","0","-137.5","0","0","3.28","0","26051","0.8400000000000001","326.6","4.199999999999999","0","343.20000000000005","5.4","39668","2","206","5.1","0","19","1.5","-69.6","0","23","-365.9","3491","223.52000000000004","1","1","45601","1","2","0","5","0","16512","3","1.3","22","3157","3135","3026","3165","3341","3255","3089","497.64","214844","0","3249","18","-275.8","699.9","19787","95931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38709","0","58323","25840","0","462.7","0","349483","710.8399999999999","1","14","3","0","-169.8","442.2","302.2","15163","231.89999999999998","22971","4","0","956.8399999999999","0.10000000000000009","0","103","0","289","832.9","18","326.6","-148.59999999999997","3","-19.69999999999999","0","18.30000000000001","0","2","5.5200000000000005","0","12268","2.0799999999999996","412.2","4.5","0","657.8","4.6","4773","1","773","7.5","0","11","-1.0000000000000002","-140.99999999999994","0","11","209.5","31685","-199.64000000000004","1","1","79741","0","3","552","6","0","33972","3","2.5000000000000004","9","3153","3078","3111","3143","3364","3102","3065","268.84000000000003","5761","0","10532","9","513.04","1259.2","17638","23172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214148","0","46177","35236","0","354.3","0","243082","315.99999999999994","2","12","6","0","196.40000000000003","605.3","412.8","9718","214.6","18546","2","0","1834.3200000000002","4.8","0","39","0","254","1025.0","18","598.2","186.50000000000006","0","-97.70000000000002","0","137.5","0","0","2.44","0","16129","-0.8400000000000001","454.0","6.7","0","412.8","3.9","44245","2","662","5.0","0","28","-1.5","69.6","0","21","365.9","8165","-223.52000000000004","1","0","60216","3","3","0","4","0","28785","1","-1.3","14","3100","3089","3146","3157","3361","3255","3026","432.84","143783","0","5891","4","275.8","1065.8","19240","2259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118686","0","54341","25539","0","482.4","0","264728","487.32000000000005","7","12","13","1","169.8","423.9","406.6","1930","249.6","23383","9","0","1232.6399999999999","-0.10000000000000009","0","84","0","213","1002.7","18","475.2","148.59999999999997","6","19.69999999999999","0","-18.30000000000001","0","1","3.44","0","3170","-2.0799999999999996","410.4","3.2","0","189.10000000000002","7.5","4762","1","182","5.9","0","9","0.6000000000000001","81.60000000000001","0","11","300.0499999999999","43991","-38.16000000000002","1","4","35019","1","2","1350","2","0","14568","6","0.7500000000000002","7","3026","3072","3046","3031","3340","3035","3250","424.32","64263","1","2667","11","335.24000000000007","840.8","23090","2235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358246","0","50671","17783","0","300.6","0","424746","509.8","4","13","9","0","103.30000000000004","277.4","347.1","1917","242.39999999999998","21497","1","0","734.88","0.8500000000000001","0","18","0","373","451.20000000000005","18","423.8","53.70000000000002","0","5.599999999999994","0","-197.25000000000003","0","0","6.6","0","1048","1.1400000000000001","325.3","7.0","0","513.0999999999999","0.4","3441","1","2393","3.6","0","2","0.2","-8.300000000000068","0","98","6.899999999999977","25972","-130.88","1","0","55786","6","2","0","2","0","23294","0","-0.09999999999999998","94","3265","3102","3143","3075","3340","3083","3110","330.12","20659","0","5698","17","-677.24","1233.8","19090","20500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218067","0","31242","26793","0","262.6","0","259227","469.2","4","10","21","0","-308.0","521.0","311.6","1829","207.4","18388","1","0","1098.76","1.6000000000000003","0","62","0","134","654.8","18","416.7","-48.50000000000003","0","-64.1","0","-180.40000000000006","0","1","3.0","0","7786","0.24000000000000005","379.20000000000005","1.9","0","167.2","0.9","12694","1","1497","1.8","0","1","0.6000000000000001","81.60000000000001","0","2","300.0499999999999","3239","-38.16000000000002","6","0","55094","3","2","0","0","0","35977","0","0.7500000000000002","1","2045","3025","3264","3401","3340","3065","3110","299.20000000000005","50806","0","3667","24","335.24000000000007","1215.9","13990","16040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37165","1","15934","15450","0","300.6","0","104011","437.48","1","12","38","0","103.30000000000004","309.5","270.0","0","134.5","16288","0","0","1135.9199999999998","0.8500000000000001","0","44","0","110","820.5","18","396.4","53.70000000000002","0","5.599999999999994","0","-197.25000000000003","0","0","1.8800000000000001","0","26103","1.1400000000000001","258.8","1.1"
